-0.00715,-0.20539
0.02458,-0.20094
0.02356,-0.20484
0.03141,-0.2166
0.04674,-0.22302
0.04826,-0.22515
0.0923,-0.23763
0.15037,-0.26335
0.19219,-0.28087
0.18895,-0.28703
0.19571,-0.38986
0.19275,-0.44774
0.19322,-0.48815
0.23921,-0.47969
0.24703,-0.43505
0.24989,-0.48125
0.25854,-0.49016
0.26035,-0.49463
0.26459,-0.49688
0.26602,-0.49431
0.27295,-0.494
0.5306,0.08947
0.53602,0.08227
0.54253,0.0843
0.5482,0.08498
0.52884,0.09392
0.52312,0.09077
0.51976,0.0916
0.51847,0.0747
0.51415,0.0625
0.51972,0.07564
0.52167,0.09218
0.52434,0.09417
0.51423,0.09497
0.52506,0.10009
0.53327,0.10018
0.53937,0.10018
0.54773,0.09885
0.55039,0.10279
0.54518,0.10122
0.55607,0.1094
0.56115,0.11262
0.5598,0.12019
0.55759,0.12019
0.55561,0.12411
0.56204,0.12796
0.5574,0.1239
0.55446,0.12366
0.56428,0.08771
0.56879,0.06172
0.56058,0.24968
0.55697,0.27195
0.54987,0.2739
0.5575,0.26465
0.56831,0.27424
0.57089,0.25878
0.56931,0.18053
0.57947,0.14427
0.57394,0.12289
0.57694,0.11665
0.58346,0.1105
0.58371,0.08892
0.59661,0.09031
0.60339,0.0451
0.61604,0.02489
0.61652,0.02166
0.62119,0.01489
0.62922,0.01801
0.62687,0.01159
0.63001,0.01451
0.6263,0.00923
0.63254,0.01163
0.63098,0.0265
0.63109,0.05903
0.63235,0.06807
0.64466,0.06147
0.64071,0.06975
0.63951,0.07497
0.64164,0.07497
0.64079,0.0736
0.63304,0.07361
-0.24558,-0.17225
-0.25088,-0.16783
-0.2573,-0.16318
-0.25722,-0.16479
-0.25727,-0.16266
-0.25995,-0.12968
-0.26108,-0.13069
-0.26946,-0.13057
-0.26689,-0.13007
-0.2615,-0.12897
-0.26046,-0.12948
-0.25927,-0.13015
-0.24805,-0.13057
-0.24277,-0.13063
-0.24206,-0.12962
-0.24677,-0.12762
-0.24496,-0.12684
-0.23791,-0.12622
-0.24063,-0.12787
-0.24274,-0.1284
-0.23852,-0.12623
-0.20015,-0.10773
-0.18442,-0.10123
-0.14988,-0.09996
-0.12996,-0.08845
-0.12289,-0.05479
-0.12099,-0.03976
-0.12082,-0.02029
-0.1254,-0.01439
-0.11666,-0.00675
-0.11511,-0.00119
-0.11291,0.00022
-0.11394,0.0001
-0.11326,0.00287
-0.11387,0.00445
-0.1041,0.00477
-0.1032,0.00675
-0.10331,0.00782
-0.09823,0.01298
-0.08704,0.01725
-0.06302,0.01764
-0.05772,0.02087
-0.05502,0.02063
-0.028,0.01908
0.00902,0.01796
0.11103,0.01647
0.10754,0.0155
0.11242,0.01642
0.10621,0.01617
0.11129,0.01617
0.11396,0.01617
0.10241,0.01617
0.1077,0.01509
0.09724,0.01489
0.10214,0.01296
0.10186,0.01182
0.1061,0.01182
0.1064,0.01182
0.11574,0.01182
0.10738,0.01182
-0.47035,-0.07209
-0.47035,-0.07209
-0.47035,-0.07209
-0.43952,-0.07209
-0.41486,-0.07209
-0.40568,-0.07209
-0.40568,-0.07209
-0.40398,-0.07209
-0.38115,-0.07209
-0.38899,-0.07183
-0.39704,-0.06948
-0.3977,-0.06861
-0.39575,-0.06774
-0.39481,-0.06687
-0.39481,-0.066
-0.39481,-0.06625
-0.39481,-0.06861
-0.39309,-0.06869
-0.39264,-0.07034
-0.39275,-0.07034
-0.3935,-0.07034
-0.39271,-0.07215
-0.38865,-0.07295
-0.38553,-0.07295
-0.38332,-0.07295
-0.38144,-0.07295
-0.38131,-0.07295
-0.38242,-0.07295
-0.39309,-0.07295
-0.40814,-0.07295
-0.41442,-0.07295
-0.44098,-0.07295
-0.44923,-0.07295
-0.42032,-0.07295
-0.38425,-0.07295
-0.35272,-0.07295
-0.33742,-0.06778
-0.31857,-0.06252
-0.30674,-0.05926
-0.29485,-0.04239
-0.29173,-0.03581
-0.28606,-0.02637
-0.27917,-0.02165
-0.26872,-0.02251
-0.26763,-0.02252
-0.26593,-0.02077
-0.26497,-0.01817
-0.26704,-0.01817
-0.27017,-0.01817
-0.26749,-0.00751
-0.26383,-0.00513
-0.26326,-0.00513
-0.26057,-0.00513
-0.25511,-0.00513
-0.25348,-0.00513
-0.25296,-0.00513
-0.25296,-0.00188
-0.25296,-0.00165
-0.25242,-0.00315
-0.25242,-0.00085
-0.4576,-0.36676
-0.4674,-0.3698
-0.46954,-0.40257
-0.46948,-0.36754
-0.47093,-0.3703
-0.46949,-0.3718
-0.46585,-0.38246
-0.46639,-0.41967
-0.46434,-0.45779
-0.46645,-0.36353
-0.46603,-0.34135
-0.45704,-0.35026
-0.45524,-0.3608
-0.44794,-0.35959
-0.42066,-0.35123
-0.40438,-0.34921
-0.39729,-0.34448
-0.39296,-0.34549
-0.38472,-0.34621
-0.37532,-0.35259
-0.36861,-0.35949
-0.36708,-0.36591
-0.36217,-0.36188
-0.36572,-0.36187
-0.36591,-0.3606
-0.36336,-0.35847
-0.36138,-0.35661
-0.36448,-0.35708
-0.36894,-0.35831
-0.36745,-0.35965
-0.36571,-0.36129
-0.36274,-0.36441
-0.35306,-0.37288
-0.34952,-0.38326
-0.35002,-0.39278
-0.3429,-0.39709
-0.33331,-0.39738
-0.3303,-0.39701
-0.33346,-0.39699
-0.34403,-0.39889
-0.32808,-0.40259
-0.33176,-0.40448
-0.33075,-0.40716
-0.33835,-0.42022
-0.32584,-0.4253
-0.31331,-0.42832
-0.3074,-0.43198
-0.30091,-0.43274
-0.25451,-0.43363
-0.23411,-0.43894
-0.21955,-0.46053
-0.21449,-0.46299
-0.20941,-0.45862
-0.20217,-0.55738
-0.19878,-0.57743
-0.19459,-0.57242
-0.20156,-0.57255
-0.20558,-0.57041
-0.21401,-0.56335
-0.21248,-0.55277
-0.32924,-0.32153
-0.32856,-0.31475
-0.32978,-0.3217
-0.33177,-0.32352
-0.39303,-0.33162
-0.42895,-0.33529
-0.4357,-0.33915
-0.43885,-0.34283
-0.44909,-0.3438
-0.45469,-0.34363
-0.4613,-0.34444
-0.4629,-0.35114
-0.45975,-0.36042
-0.45266,-0.36489
-0.44465,-0.3669
-0.44436,-0.36747
-0.45066,-0.36958
-0.45214,-0.37415
-0.45184,-0.37649
-0.45351,-0.37807
-0.45346,-0.37797
-0.45206,-0.37882
-0.45595,-0.38163
-0.45787,-0.3833
-0.46073,-0.403
-0.46077,-0.41337
-0.46366,-0.41873
-0.46583,-0.42147
-0.46728,-0.42659
-0.4673,-0.42952
-0.46946,-0.43424
-0.47501,-0.4432
-0.48247,-0.44708
-0.48465,-0.44879
-0.4883,-0.44822
-0.49042,-0.45077
-0.49224,-0.45136
-0.48901,-0.45461
-0.49124,-0.45974
-0.49265,-0.46351
-0.49291,-0.46384
-0.49527,-0.4648
-0.49898,-0.46554
-0.50479,-0.47098
-0.51795,-0.4772
-0.51982,-0.48158
-0.52365,-0.482
-0.52434,-0.48242
-0.52592,-0.48584
-0.52738,-0.48754
-0.5289,-0.48923
-0.53237,-0.48998
-0.53439,-0.49177
-0.53278,-0.49802
-0.53385,-0.50552
-0.54166,-0.52887
-0.54482,-0.53136
-0.54427,-0.5315
-0.54387,-0.53104
-0.54482,-0.52902
0.47051,0.37753
0.4745,0.40249
0.47875,0.42131
0.47999,0.42196
0.49556,0.42687
0.4955,0.43218
0.48813,0.40992
0.49292,0.38356
0.48754,0.37986
0.50117,0.38098
0.50082,0.38893
0.50592,0.39475
0.50333,0.39731
0.49913,0.40395
0.50966,0.4103
0.50931,0.41727
0.52088,0.42277
0.52786,0.43353
0.52606,0.44841
0.53007,0.45478
0.53021,0.45464
0.53708,0.45535
0.54705,0.45722
0.54873,0.46058
0.55152,0.46332
0.55441,0.46332
0.5477,0.46332
0.54527,0.46332
0.54705,0.46332
0.54664,0.46477
0.54679,0.46694
0.53824,0.46767
0.538,0.46767
0.55358,0.46839
0.57071,0.46839
0.57994,0.46839
0.577,0.46912
0.58272,0.47054
0.57749,0.47296
0.58482,0.4537
0.58944,0.45819
0.58865,0.46909
0.59066,0.47129
0.5924,0.47273
0.58476,0.47343
0.59285,0.47491
0.60104,0.47491
0.59544,0.47389
0.59857,0.47512
0.60995,0.47636
0.61257,0.47535
0.60173,0.47839
0.59571,0.47188
0.58477,0.46912
0.57887,0.47194
0.57527,0.47037
0.58421,0.47792
0.5833,0.47854
0.58922,0.47992
0.59847,0.48144
-0.51211,-0.19373
-0.51211,-0.196
-0.51206,-0.21331
-0.51124,-0.21623
-0.5112,-0.21642
-0.51037,-0.21353
-0.51037,-0.21352
-0.51037,-0.21352
-0.51037,-0.21352
-0.51037,-0.21459
-0.51036,-0.21602
-0.5095,-0.21642
-0.5095,-0.21642
-0.5095,-0.21931
-0.5095,-0.21931
-0.5095,-0.22076
-0.4891,-0.22076
-0.4608,-0.22076
-0.45993,-0.22343
-0.45993,-0.26274
-0.45126,-0.30786
-0.45124,-0.27671
-0.45124,-0.26814
-0.45124,-0.25852
-0.44754,-0.2553
-0.44664,-0.26714
-0.44254,-0.2655
-0.44254,-0.26125
-0.44167,-0.25908
-0.44167,-0.25772
-0.44167,-0.25864
-0.44167,-0.28613
-0.44167,-0.28815
-0.43989,-0.28815
-0.43902,-0.29809
-0.43696,-0.2983
-0.42261,-0.2983
-0.4208,-0.29822
-0.42076,-0.29904
-0.41906,-0.31214
-0.4208,-0.31424
-0.4208,-0.31569
-0.4208,-0.31579
-0.41965,-0.31714
-0.41228,-0.31714
-0.41211,-0.31714
-0.41211,-0.31714
-0.41211,-0.31714
-0.41211,-0.31714
-0.41211,-0.31714
-0.41211,-0.31966
-0.41123,-0.35015
-0.40546,-0.33141
-0.40428,-0.33308
-0.40428,-0.33308
-0.40428,-0.33308
-0.40428,-0.33308
-0.40428,-0.33308
-0.40552,-0.33308
-0.40602,-0.33308
0.17078,-0.19524
0.16491,-0.20942
0.16123,-0.21074
0.16401,-0.21408
0.16987,-0.22197
0.17331,-0.22161
0.17396,-0.22228
0.16904,-0.22658
0.15962,-0.23408
0.1674,-0.24051
0.17174,-0.24451
0.17136,-0.25117
0.17132,-0.26929
0.17088,-0.27668
0.17181,-0.28358
0.17326,-0.28556
0.1747,-0.28975
0.17701,-0.29504
0.17947,-0.29996
0.18823,-0.30382
0.19982,-0.30851
0.2128,-0.31972
0.21957,-0.32436
0.22213,-0.32959
0.22126,-0.33029
0.21397,-0.32994
0.21176,-0.32956
0.21433,-0.33042
0.21808,-0.3364
0.21985,-0.34422
0.22845,-0.35085
0.23134,-0.35565
0.23279,-0.36362
0.23547,-0.36516
0.23396,-0.36762
0.23097,-0.36853
0.22054,-0.37215
0.21857,-0.37565
0.21834,-0.37594
0.22403,-0.37594
0.22782,-0.37307
0.23312,-0.36922
0.2421,-0.36652
0.24921,-0.36818
0.25551,-0.36944
0.25746,-0.36979
0.25948,-0.36797
0.25485,-0.37116
0.25719,-0.37352
0.25882,-0.37102
0.264,-0.37158
0.26862,-0.37086
0.2681,-0.37086
0.27204,-0.37337
0.27499,-0.37301
0.33567,-0.37422
0.33981,-0.38213
0.33902,-0.38189
0.33782,-0.38607
0.33956,-0.39178
-0.33207,-0.21902
-0.33042,-0.21469
-0.34835,-0.22039
-0.33513,-0.22642
-0.31456,-0.22642
-0.31749,-0.22531
-0.33901,-0.21857
-0.32949,-0.22242
-0.32659,-0.22045
-0.32072,-0.22207
-0.30152,-0.23568
-0.31045,-0.33
-0.28996,-0.32347
-0.28568,-0.32167
-0.28873,-0.32225
-0.28664,-0.32925
-0.28575,-0.34856
-0.24565,-0.36068
-0.22359,-0.37185
-0.242,-0.3821
-0.21906,-0.39013
-0.20718,-0.40498
-0.22022,-0.41978
-0.19193,-0.43649
-0.19535,-0.47591
-0.14292,-0.50908
-0.15582,-0.52367
-0.15845,-0.5116
-0.11524,-0.49344
-0.15791,-0.50113
-0.12417,-0.51515
-0.1366,-0.53426
-0.10334,-0.54566
-0.07389,-0.54573
-0.11026,-0.56184
-0.06483,-0.55744
-0.06987,-0.56168
-0.07443,-0.55138
-0.06653,-0.56193
-0.07032,-0.56193
-0.06309,-0.56021
-0.06896,-0.55975
-0.08027,-0.56248
-0.08163,-0.55875
-0.07344,-0.56147
-0.0654,-0.56193
-0.09063,-0.55814
-0.09491,-0.5528
-0.10895,-0.5452
-0.10016,-0.5445
-0.1048,-0.54152
-0.11956,-0.54533
-0.11457,-0.55262
-0.10848,-0.55796
-0.10071,-0.56731
-0.11084,-0.57062
-0.1279,-0.57005
-0.10316,-0.55968
-0.08867,-0.56956
-0.08378,-0.57213
-0.55093,-0.53383
-0.5458,-0.53555
-0.53916,-0.53425
-0.543,-0.52365
-0.53378,-0.51918
-0.53516,-0.49972
-0.54989,-0.49673
-0.56334,-0.4921
-0.57022,-0.49124
-0.57282,-0.48539
-0.55946,-0.47997
-0.56012,-0.47647
-0.55839,-0.47102
-0.55658,-0.46197
-0.55241,-0.45238
-0.54883,-0.45101
-0.54702,-0.43997
-0.54301,-0.43625
-0.54454,-0.42868
-0.54371,-0.42064
-0.54696,-0.41796
-0.55532,-0.41693
-0.56923,-0.41622
-0.56963,-0.39911
-0.55964,-0.38718
-0.55876,-0.36145
-0.56093,-0.33617
-0.55399,-0.3074
-0.5505,-0.31719
-0.5492,-0.31796
-0.54789,-0.31747
-0.54615,-0.31859
-0.54473,-0.3284
-0.54309,-0.32792
-0.53966,-0.32666
-0.53919,-0.32804
-0.53919,-0.33103
-0.53919,-0.33434
-0.53919,-0.33359
-0.53707,-0.3262
-0.53355,-0.32057
-0.51452,-0.31883
-0.50179,-0.31753
-0.48279,-0.31538
-0.45426,-0.30311
-0.44007,-0.30211
-0.47357,-0.31958
-0.44256,-0.30589
-0.46163,-0.30317
-0.46256,-0.31534
-0.46103,-0.30835
-0.48527,-0.29719
-0.47113,-0.29448
-0.47577,-0.28926
-0.47231,-0.29283
-0.46297,-0.28946
-0.46253,-0.29194
-0.48025,-0.28665
-0.49048,-0.27795
-0.48994,-0.26823
0.17178,0.01042
0.173,0.05174
0.17055,0.05492
0.17842,0.05713
0.18579,0.06312
0.18703,0.06841
0.18909,0.109
0.18772,0.13277
0.2061,0.12288
0.21405,0.12197
0.21441,0.11902
0.21321,0.11694
0.21781,0.11908
0.22188,0.12381
0.2253,0.12624
0.22588,0.12965
0.23295,0.13124
0.23206,0.13041
0.23362,0.13062
0.2372,0.13073
0.2404,0.13354
0.25005,0.13262
0.25566,0.13269
0.26487,0.1328
0.26733,0.13587
0.28339,0.13402
0.30478,0.13687
0.2953,0.13607
0.26585,0.13791
0.22142,0.14145
0.14032,0.17522
0.09921,0.19636
0.0798,0.19712
0.05915,0.19619
0.05096,0.18792
0.00168,0.18297
-0.01253,0.17679
-0.016,0.18166
-0.05508,0.18029
-0.07047,0.19449
-0.07244,0.21396
-0.10173,0.18229
-0.12314,0.18186
-0.13685,0.18238
-0.1518,0.18842
-0.14047,0.18992
-0.11081,0.18904
-0.06731,0.18904
-0.04857,0.18167
-0.03619,0.17911
-0.03689,0.18154
-0.03274,0.18107
-0.03737,0.18412
-0.01583,0.18033
-0.01058,0.18173
-0.00246,0.17988
0.0125,0.18405
0.03253,0.19076
0.04749,0.18901
0.04595,0.17735
0.25108,-0.06318
0.27122,-0.06027
0.26856,-0.05808
0.26185,-0.06464
0.26076,-0.07915
0.25356,-0.09222
0.24838,-0.1002
0.23287,-0.10892
0.22135,-0.11616
0.21383,-0.10751
0.20197,-0.10244
0.19948,-0.10305
0.19226,-0.09679
0.18868,-0.08621
0.19064,-0.07569
0.19544,-0.06344
0.2217,-0.04104
0.24598,-0.01242
0.25531,0.00944
0.27698,0.04333
0.29083,0.0591
0.30303,0.08544
0.30788,0.0931
0.32256,0.09945
0.33629,0.1049
0.34602,0.12302
0.36445,0.13852
0.37515,0.14895
0.38014,0.18154
0.39302,0.18525
0.39547,0.18025
0.38498,0.17619
0.39585,0.17662
0.4022,0.17392
0.408,0.17891
0.41989,0.18212
0.42099,0.18805
0.43026,0.19089
0.43754,0.19434
0.44376,0.20024
0.45192,0.20841
0.46117,0.22591
0.47019,0.2399
0.47063,0.25497
0.47455,0.26015
0.48545,0.26788
0.48626,0.26969
0.49632,0.27586
0.49678,0.27809
0.50309,0.2804
0.50898,0.28952
0.51137,0.29073
0.52246,0.29753
0.52409,0.29799
0.53204,0.30307
0.52414,0.30671
0.53451,0.31106
0.55919,0.31732
0.57084,0.32057
0.58101,0.32258
0.35816,0.37172
0.35365,0.37573
0.3611,0.37686
0.36637,0.37686
0.36684,0.37698
0.37183,0.38074
0.40442,0.38765
0.41079,0.39329
0.41219,0.3974
0.4171,0.39885
0.41948,0.40161
0.4224,0.40367
0.42289,0.40367
0.41968,0.40367
0.42973,0.40367
0.43649,0.40367
0.43685,0.40367
0.44031,0.40367
0.44445,0.40367
0.4505,0.40367
0.45885,0.40367
0.46787,0.40559
0.46948,0.40776
0.46992,0.40967
0.47533,0.414
0.48546,0.41393
0.47219,0.41556
0.46214,0.4258
0.462,0.48076
0.42874,0.50005
0.45866,0.5063
0.47673,0.51532
0.47473,0.51945
0.46138,0.52191
0.44779,0.52323
0.43537,0.52323
0.45735,0.52323
0.46127,0.52323
0.44758,0.52395
0.45104,0.5275
0.44602,0.5283
0.47084,0.5283
0.46912,0.5283
0.45536,0.5283
0.44896,0.5283
0.45496,0.5283
0.42179,0.52766
0.42631,0.52574
0.45207,0.53066
0.46671,0.53362
0.47243,0.54942
0.48144,0.5482
0.49231,0.55431
0.48612,0.5655
0.50081,0.57066
0.5144,0.57694
0.52092,0.58522
0.51837,0.5901
0.52733,0.59602
0.52491,0.59602
-0.53205,-0.42017
-0.5301,-0.41796
-0.52455,-0.43645
-0.52213,-0.44183
-0.51198,-0.44435
-0.50078,-0.44101
-0.49946,-0.4405
-0.50869,-0.44423
-0.50993,-0.4497
-0.50836,-0.45798
-0.51167,-0.46353
-0.50868,-0.46365
-0.50649,-0.46304
-0.50394,-0.46759
-0.49829,-0.47626
-0.49775,-0.48162
-0.51304,-0.48118
-0.53336,-0.48204
-0.56376,-0.48959
-0.58114,-0.50073
-0.59269,-0.49955
-0.58651,-0.504
-0.51297,-0.50868
-0.4716,-0.50988
-0.45912,-0.51381
-0.44189,-0.5164
-0.42158,-0.5217
-0.40645,-0.5247
-0.39493,-0.55001
-0.37796,-0.56831
-0.35931,-0.58183
-0.3503,-0.59145
-0.33813,-0.5983
-0.3295,-0.59007
-0.32174,-0.58326
-0.31413,-0.5841
-0.31499,-0.587
-0.35506,-0.5862
-0.39238,-0.58882
-0.35336,-0.59271
-0.32248,-0.59162
-0.30893,-0.59295
-0.29853,-0.59617
-0.28968,-0.59973
-0.28256,-0.60567
-0.27664,-0.61843
-0.27457,-0.62291
-0.27658,-0.62401
-0.28896,-0.62705
-0.28878,-0.63564
-0.27691,-0.64018
-0.26982,-0.64613
-0.27053,-0.64973
-0.28257,-0.65066
-0.29968,-0.64885
-0.29253,-0.65233
-0.27785,-0.65336
-0.27056,-0.65253
-0.25536,-0.65606
-0.26171,-0.66013
0.18105,-0.11332
0.18316,-0.11125
0.18105,-0.11064
0.18527,-0.10812
0.17948,-0.10802
0.18358,-0.10935
0.19118,-0.10895
0.19266,-0.11025
0.18905,-0.1101
0.19565,-0.10837
0.19578,-0.10623
0.19594,-0.10609
0.20516,-0.10654
0.21178,-0.10542
0.2111,-0.10229
0.22231,-0.10048
0.22146,-0.09239
0.22785,-0.0878
0.23421,-0.08307
0.2406,-0.0828
0.24308,-0.08211
0.24364,-0.07932
0.24325,-0.08747
0.25027,-0.09536
0.24583,-0.09963
0.24787,-0.10235
0.25159,-0.10097
0.25631,-0.09618
0.25843,-0.0974
0.25621,-0.0974
0.26259,-0.09599
0.26721,-0.09514
0.26789,-0.09
0.26073,-0.08514
0.27252,-0.08299
0.27223,-0.07398
0.28065,-0.0661
0.27795,-0.05634
0.27158,-0.03921
0.26511,0.00329
0.28004,0.01104
0.28273,0.01347
0.29012,0.01442
0.29268,0.0163
0.29377,0.01854
0.29247,0.01999
0.29173,0.02875
0.29427,0.03285
0.29445,0.03401
0.29377,0.03289
0.29501,0.02928
0.29246,0.03392
0.28717,0.03738
0.28001,0.0385
0.28311,0.03901
0.28289,0.04064
0.28093,0.04064
0.28135,0.0411
0.28135,0.04061
0.28094,0.03891
-0.11707,-0.08613
-0.09655,-0.08944
-0.08989,-0.0911
-0.07166,-0.09276
-0.07046,-0.09276
-0.07133,-0.09281
-0.07161,-0.0945
-0.06746,-0.08553
-0.04688,-0.08044
-0.04438,-0.08406
-0.04551,-0.08439
-0.04478,-0.08871
-0.04135,-0.08867
-0.03622,-0.09189
-0.03481,-0.09189
-0.03656,-0.09175
-0.04144,-0.08754
-0.04699,-0.08754
-0.05046,-0.08754
-0.05046,-0.08754
-0.06466,-0.08754
-0.07348,-0.08967
-0.07862,-0.09102
-0.09737,-0.12646
-0.09545,-0.13745
-0.09512,-0.16594
-0.10973,-0.15747
-0.12029,-0.14873
-0.1157,-0.1458
-0.14179,-0.1458
-0.14618,-0.1458
-0.14941,-0.1458
-0.15104,-0.1458
-0.15133,-0.14595
-0.15065,-0.14667
-0.15748,-0.14667
-0.17311,-0.14667
-0.19033,-0.14667
-0.19384,-0.14667
-0.19742,-0.1468
-0.21043,-0.14754
-0.2338,-0.14765
-0.23655,-0.14841
-0.24083,-0.14841
-0.25375,-0.1408
-0.25501,-0.13884
-0.25519,-0.13884
-0.25689,-0.13888
-0.25907,-0.14062
-0.26648,-0.14232
-0.25737,-0.14232
-0.26065,-0.14232
-0.26454,-0.14232
-0.26659,-0.14493
-0.26146,-0.14493
-0.25814,-0.14493
-0.24533,-0.14307
-0.25568,-0.14866
-0.26003,-0.1581
-0.26158,-0.17022
-0.28558,-0.3931
-0.28196,-0.39478
-0.28494,-0.4355
-0.28776,-0.44185
-0.28776,-0.44801
-0.28868,-0.4498
-0.28844,-0.45051
-0.28392,-0.44884
-0.28251,-0.45503
-0.28177,-0.45449
-0.28198,-0.45931
-0.28835,-0.46517
-0.29247,-0.46777
-0.29611,-0.47016
-0.29718,-0.46958
-0.2944,-0.47166
-0.28645,-0.4724
-0.27151,-0.4689
-0.25782,-0.46889
-0.24826,-0.49292
-0.23665,-0.49065
-0.21449,-0.49352
-0.20639,-0.50036
-0.17228,-0.50299
-0.12904,-0.50751
-0.10895,-0.51568
-0.08093,-0.51944
-0.06529,-0.5242
-0.06529,-0.52703
-0.06239,-0.53643
-0.06167,-0.54576
-0.06079,-0.55701
-0.06007,-0.56103
-0.06414,-0.56441
-0.06803,-0.56663
-0.07254,-0.56742
-0.07451,-0.57255
-0.07362,-0.57984
-0.07254,-0.59392
-0.07181,-0.60056
-0.07036,-0.60498
-0.07016,-0.60614
-0.07036,-0.60664
-0.07036,-0.60668
-0.07017,-0.60837
-0.06945,-0.60965
-0.06891,-0.61045
-0.06819,-0.62118
-0.06819,-0.64187
-0.06819,-0.65232
-0.06987,-0.6542
-0.07036,-0.6618
-0.06904,-0.67035
-0.07181,-0.67596
-0.07181,-0.68141
-0.07326,-0.6855
-0.07111,-0.6876
-0.06883,-0.68792
-0.06865,-0.68959
-0.06529,-0.69085
0.04048,-0.25699
0.04085,-0.25811
0.04259,-0.25607
0.04656,-0.2581
0.0483,-0.25915
0.05054,-0.26221
0.05905,-0.25777
0.06074,-0.2638
0.06395,-0.26845
0.07091,-0.26784
0.07135,-0.26777
0.07203,-0.26722
0.07603,-0.26742
0.07942,-0.26719
0.07747,-0.26755
0.07989,-0.2709
0.07737,-0.31313
0.0684,-0.31934
0.07552,-0.26215
0.08408,-0.23732
0.08724,-0.23055
0.08852,-0.23055
0.09477,-0.22338
0.09285,-0.22109
0.09302,-0.21953
0.09626,-0.26029
0.09679,-0.28619
0.09532,-0.29078
0.09054,-0.2913
0.09556,-0.29642
0.09625,-0.30084
0.09726,-0.31994
0.10276,-0.32852
0.10475,-0.32992
0.1131,-0.33044
0.10436,-0.29017
0.10025,-0.31056
0.11133,-0.3357
0.11797,-0.35368
0.12445,-0.36157
0.14048,-0.36157
0.11627,-0.36157
0.14134,-0.36095
0.12563,-0.36245
0.13273,-0.36801
0.13442,-0.36947
0.12899,-0.35521
0.11922,-0.34934
0.12124,-0.34293
